Date,Open,High,Low,Close,Volume
2017-01-03,50.5,51.77,49.75,51.73,2229549
2017-01-04,51.99,53.66,51.98,53.19,1566597
2017-01-05,53.61,54.0,52.8,53.83,1253380
2017-01-06,53.6,53.87,51.95,52.75,1485217
2017-01-09,53.2,54.39,53.09,53.55,1247426
2017-01-10,53.8,54.54,53.29,53.75,1066126
2017-01-11,53.67,53.67,49.17,50.44,3068561
2017-01-12,50.14,52.35,49.74,51.62,1713096
2017-01-13,51.52,52.0,50.6,50.64,1262123
2017-01-17,50.24,50.3,49.08,49.42,1678455
2017-01-18,49.97,52.0,42.67,46.53,13613152
2017-01-19,48.2,50.15,46.3,48.12,8428730
2017-01-20,48.02,48.53,45.78,46.08,3167025
2017-01-23,46.0,47.08,45.27,45.64,1483659
2017-01-24,45.51,46.62,44.14,46.21,1935776
2017-01-25,46.55,47.42,46.3,47.09,1320466
2017-01-26,47.0,47.41,46.52,46.55,1382617
2017-01-27,46.83,47.6,46.33,47.07,1171618
2017-01-30,46.98,47.69,46.05,46.45,1559918
2017-01-31,45.96,48.77,45.66,48.73,1595231
2017-02-01,48.93,49.03,47.52,48.99,1888831
2017-02-02,48.51,50.27,47.82,49.7,1994470
2017-02-03,49.47,49.94,48.0,49.33,1299009
2017-02-06,49.42,50.87,49.17,50.68,2160165
2017-02-07,50.1,51.48,48.58,50.23,2665367
2017-02-08,49.93,50.69,49.14,49.42,2320232
2017-02-09,49.63,50.48,48.71,49.06,2183019
2017-02-10,49.02,49.85,48.32,49.27,2513437
2017-02-13,50.09,50.12,48.71,49.73,2044455
2017-02-14,49.55,51.19,49.06,51.14,2902269
2017-02-15,51.24,52.9,50.37,52.5,2767069
2017-02-16,52.51,53.21,51.38,52.5,2230024
2017-02-17,52.52,54.86,52.06,54.74,2778363
2017-02-21,54.6,54.9,52.96,54.11,2473384
2017-02-22,54.7,55.32,54.17,54.21,1747954
2017-02-23,54.19,54.83,53.63,54.47,1542327
2017-02-24,54.06,54.72,53.38,53.38,1709742
2017-02-27,53.62,54.9,53.52,54.6,1788315
2017-02-28,54.44,54.64,52.26,52.42,2007326
2017-03-01,53.12,53.6,51.06,51.55,2858963
2017-03-02,51.78,53.12,51.38,51.95,2044108
2017-03-03,52.05,52.92,51.57,51.89,1525653
2017-03-06,51.9,52.05,50.83,51.26,1526646
2017-03-07,50.3,50.44,48.31,49.71,3241852
2017-03-08,49.6,50.72,49.54,50.17,1367787
2017-03-09,50.34,50.65,49.21,49.56,1203368
2017-03-10,49.58,50.07,49.04,49.39,1254070
2017-03-13,49.47,49.95,48.95,49.24,982547
2017-03-14,49.01,49.41,47.92,47.98,1198473
2017-03-15,48.02,48.8,47.07,48.59,1593932
2017-03-16,48.73,49.28,47.52,47.95,1722365
2017-03-17,47.86,48.0,46.85,46.9,1997932
2017-03-20,46.96,47.05,46.35,46.44,1298587
2017-03-21,46.49,46.66,44.0,44.05,3288820
2017-03-22,44.12,44.39,41.57,42.54,5484330
2017-03-23,42.58,43.99,42.54,43.18,2486668
2017-03-24,43.01,43.86,42.72,43.09,1506459
2017-03-27,42.84,44.5,42.8,44.33,1706399
2017-03-28,44.18,44.68,43.82,44.33,1240205
2017-03-29,44.45,45.93,44.34,45.57,1875806
2017-03-30,45.58,45.65,44.71,45.39,1773566
2017-03-31,45.4,45.83,44.34,44.57,1718668
2017-04-03,44.64,45.12,43.73,44.12,1655531
2017-04-04,43.96,44.21,43.33,43.9,1472264
2017-04-05,44.01,44.65,43.5,44.18,2468527
2017-04-06,44.15,44.87,43.84,44.57,2400948
2017-04-07,44.5,45.48,43.99,45.02,1982229
2017-04-10,45.21,46.0,44.67,44.82,1609098
2017-04-11,44.7,44.86,43.29,43.62,1799113
2017-04-12,43.57,44.49,43.25,44.3,1527857
2017-04-13,44.09,44.4,43.73,44.16,1302189
2017-04-17,44.13,44.56,43.85,44.46,801322
2017-04-18,43.84,44.38,43.44,43.85,1102129
2017-04-19,43.94,45.0,43.84,44.48,1093465
2017-04-20,44.82,45.14,44.06,44.93,1156080
2017-04-21,44.77,44.77,43.4,43.52,1356888
2017-04-24,44.15,45.05,43.85,44.45,1404513
2017-04-25,44.89,46.05,44.54,45.91,1329036
2017-04-26,45.9,46.94,45.55,46.19,1579486
2017-04-27,46.25,46.6,45.75,46.38,806345
2017-04-28,46.38,46.94,46.0,46.92,874521
2017-05-01,47.0,47.24,46.31,46.69,1015839
2017-05-02,46.84,47.21,46.14,46.84,1041782
2017-05-03,46.41,46.77,44.16,44.85,2251829
2017-05-04,44.89,45.95,44.7,45.8,1225235
2017-05-05,45.97,46.68,44.76,46.63,1694690
2017-05-08,48.03,48.73,45.5,45.66,3354529
2017-05-09,45.82,46.01,43.67,44.55,2396005
2017-05-10,44.53,45.21,44.03,45.14,2016220
2017-05-11,45.15,46.42,44.5,46.07,1460001
2017-05-12,46.05,46.89,45.28,46.79,1710051
2017-05-15,47.01,47.82,46.52,46.78,2428111
2017-05-16,46.61,46.84,44.75,44.83,2414849
2017-05-17,44.45,44.94,41.93,42.37,2884249
2017-05-18,42.35,42.74,39.6,40.87,4103020
2017-05-19,40.23,41.21,39.5,41.05,3841000
2017-05-22,41.07,41.28,40.0,40.04,1565169
2017-05-23,40.03,40.13,38.81,39.86,2710387
2017-05-24,40.14,40.35,39.21,40.24,2115499
2017-05-25,40.24,41.2,40.17,41.0,2311563
2017-05-26,41.13,43.9,41.0,43.28,2980073
2017-05-30,43.08,44.45,43.08,43.67,3178669
2017-05-31,44.0,44.24,42.87,43.13,3070909
2017-06-01,43.13,44.32,42.72,43.66,1968753
2017-06-02,43.85,44.0,42.41,42.65,1699192
2017-06-05,42.36,42.59,38.83,40.49,7170322
2017-06-06,40.15,40.49,39.15,40.08,2830971
2017-06-07,40.08,40.58,38.8,39.63,1973637
2017-06-08,39.7,40.95,39.5,40.19,1818325
2017-06-09,40.18,41.3,39.63,40.29,2021901
2017-06-12,40.22,42.63,40.18,41.49,1984586
2017-06-13,42.77,43.99,42.0,43.16,3819491
2017-06-14,43.16,43.43,41.82,42.15,1383044
2017-06-15,41.6,42.29,41.03,41.94,1206579
2017-06-16,42.09,42.44,41.13,41.7,2292257
2017-06-19,41.96,43.77,41.59,43.64,1633326
2017-06-20,44.38,44.95,43.05,43.31,2932685
2017-06-21,43.34,45.6,42.9,45.37,3129473
2017-06-22,45.0,46.0,42.77,45.37,5384712
2017-06-23,45.35,46.43,45.16,46.32,3115739
2017-06-26,46.49,47.04,46.01,46.24,2065166
2017-06-27,46.23,46.51,44.85,44.89,2382933
2017-06-28,45.25,45.85,45.0,45.22,2070453
2017-06-29,45.45,46.0,44.12,44.41,1967291
2017-06-30,44.38,45.15,44.03,44.81,1600835
2017-07-03,44.94,45.85,44.69,45.31,802446
2017-07-05,45.4,45.64,44.75,45.22,1279303
2017-07-06,44.99,45.41,42.74,43.02,2592846
2017-07-07,43.08,43.45,41.99,42.64,1435489
2017-07-10,42.53,42.92,41.51,41.86,1512981
2017-07-11,41.8,44.0,41.76,43.05,2045437
2017-07-12,43.43,44.81,43.15,44.1,1680791
2017-07-13,44.8,45.02,43.66,44.59,1796228
