Date,Open,High,Low,Close,Volume
2017-01-03,28.84,29.7,28.84,29.08,2470182
2017-01-04,29.26,29.61,29.18,29.39,1313008
2017-01-05,29.4,29.64,29.08,29.28,1290878
2017-01-06,29.29,29.5,28.96,28.99,1417754
2017-01-09,28.9,28.97,28.36,28.37,1050078
2017-01-10,28.56,28.74,28.34,28.64,2192306
2017-01-11,28.72,28.8,28.38,28.66,1366946
2017-01-12,28.68,28.72,28.19,28.7,1336810
2017-01-13,28.68,29.1,28.62,29.08,1230636
2017-01-17,28.95,29.1,28.46,28.5,1432462
2017-01-18,28.5,29.02,28.39,29.01,1889510
2017-01-19,29.04,29.42,28.72,28.8,1198258
2017-01-20,28.94,28.96,28.48,28.69,1113908
2017-01-23,28.6,28.77,28.27,28.56,1237066
2017-01-24,28.74,30.14,28.67,30.06,1984258
2017-01-25,30.48,31.1,30.36,30.94,2857182
2017-01-26,30.87,31.04,30.16,30.61,1961690
2017-01-27,30.61,30.68,30.02,30.18,1711304
2017-01-30,30.1,30.1,29.2,29.69,1789586
2017-01-31,29.7,29.8,28.98,29.28,2096022
2017-02-01,29.49,29.85,29.09,29.42,1711952
2017-02-02,29.32,29.51,29.1,29.35,1558660
2017-02-03,29.57,29.9,29.43,29.61,1316004
2017-02-06,29.52,29.78,29.32,29.59,1071078
2017-02-07,29.59,29.88,29.24,29.4,2258566
2017-02-08,29.07,29.6,28.08,28.32,4193410
2017-02-09,28.26,28.62,28.1,28.24,2967762
2017-02-10,28.49,28.76,28.16,28.7,2673712
2017-02-13,28.81,28.87,28.63,28.72,1926986
2017-02-14,28.77,28.77,28.39,28.76,1339134
2017-02-15,57.45,58.4,57.21,58.32,1146102
2017-02-16,58.32,59.03,57.53,59.03,1606610
2017-02-17,58.94,58.94,57.49,57.61,1196361
2017-02-21,57.84,58.52,57.73,58.19,1171951
2017-02-22,58.03,58.07,56.74,56.8,852717
2017-02-23,57.23,57.36,55.45,56.1,1474331
2017-02-24,55.54,56.04,55.31,56.03,840188
2017-02-27,56.01,57.68,55.72,57.05,2073855
2017-02-28,57.03,57.09,56.1,56.41,1168285
2017-03-01,57.35,58.48,57.35,57.54,1041495
2017-03-02,57.31,57.52,56.65,56.8,608693
2017-03-03,56.71,57.17,56.31,56.48,571302
2017-03-06,56.21,56.55,55.91,56.42,962446
2017-03-07,56.45,57.01,55.94,56.51,992219
2017-03-08,56.61,57.07,56.54,56.68,1017482
2017-03-09,56.59,56.79,55.57,55.87,1160750
2017-03-10,56.41,56.81,55.94,56.42,566658
2017-03-13,56.31,57.0,56.24,56.44,939226
2017-03-14,55.92,55.99,54.93,55.55,660980
2017-03-15,55.79,56.6,55.39,56.33,846557
2017-03-16,56.62,56.9,55.81,55.87,833490
2017-03-17,55.98,56.14,55.05,55.46,1001019
2017-03-20,55.39,55.65,54.88,55.45,723449
2017-03-21,55.7,55.86,54.44,54.53,1064542
2017-03-22,54.49,55.1,54.18,54.78,603768
2017-03-23,54.81,55.04,54.35,54.76,826164
2017-03-24,54.78,55.23,53.85,54.13,658721
2017-03-27,53.31,53.86,52.39,53.7,757076
2017-03-28,53.51,54.58,53.51,54.19,573806
2017-03-29,54.14,55.47,54.03,55.11,933058
2017-03-30,55.08,55.84,54.97,55.33,448632
2017-03-31,55.0,55.82,54.84,55.28,639960
2017-04-03,55.39,55.63,54.26,54.67,899855
2017-04-04,54.6,54.86,54.31,54.67,533903
2017-04-05,55.11,55.66,54.22,54.31,789401
2017-04-06,54.45,54.96,54.22,54.58,477001
2017-04-07,54.49,54.93,54.31,54.51,532437
2017-04-10,54.46,55.2,54.29,54.94,594019
2017-04-11,54.77,55.02,54.15,54.61,807972
2017-04-12,54.59,54.59,52.82,53.11,934381
2017-04-13,53.11,53.55,52.85,52.97,934031
2017-04-17,53.13,53.49,52.66,53.45,617746
2017-04-18,53.01,53.84,52.8,53.64,684338
2017-04-19,54.04,54.58,53.52,53.88,746432
2017-04-20,54.29,54.42,53.4,53.68,561411
2017-04-21,53.66,53.82,53.19,53.54,539266
2017-04-24,54.29,54.8,54.01,54.66,677335
2017-04-25,54.96,55.41,54.76,55.11,455515
2017-04-26,55.08,55.65,55.08,55.4,382154
2017-04-27,55.39,55.75,55.07,55.72,581736
2017-04-28,55.79,55.92,54.65,54.92,680722
2017-05-01,55.1,55.28,54.28,54.52,991363
2017-05-02,54.74,55.32,54.54,55.15,644783
2017-05-03,54.74,54.95,54.2,54.58,622386
2017-05-04,54.56,54.96,54.37,54.78,702035
2017-05-05,54.38,54.66,52.88,54.66,1358682
2017-05-08,54.75,55.15,54.39,54.71,1144026
2017-05-09,55.21,55.97,53.78,55.92,1170637
2017-05-10,55.89,55.92,54.3,54.56,1587559
2017-05-11,54.5,55.05,54.1,54.56,944546
2017-05-12,54.3,54.33,52.71,52.75,959708
2017-05-15,53.24,53.54,52.68,52.82,1137121
2017-05-16,52.91,52.99,52.25,52.6,986409
2017-05-17,51.76,52.12,50.98,51.71,1427519
2017-05-18,51.8,52.08,50.53,51.4,1348312
2017-05-19,51.87,53.3,51.77,53.01,1382478
2017-05-22,53.39,53.75,52.64,52.88,947778
2017-05-23,53.01,53.26,52.69,53.18,584447
2017-05-24,53.06,53.31,52.5,52.94,1140683
2017-05-25,53.18,53.2,52.46,52.59,841458
2017-05-26,52.52,52.87,52.4,52.66,683323
2017-05-30,52.49,52.83,52.27,52.63,693110
2017-05-31,52.63,52.66,52.01,52.42,1527115
2017-06-01,52.56,53.33,52.12,53.21,639785
2017-06-02,53.32,53.56,52.86,53.2,1008704
2017-06-05,53.13,53.29,52.25,52.31,1116292
