Date,Open,High,Low,Close,Volume
2017-01-03,59.15,60.38,59.05,60.15,11988657
2017-01-04,60.5,60.79,60.04,60.13,9411941
2017-01-05,60.22,60.58,60.0,60.11,10096779
2017-01-06,60.09,60.46,59.53,60.27,10238738
2017-01-09,60.3,61.48,60.08,61.1,9734637
2017-01-10,61.2,61.24,59.89,59.92,15302218
2017-01-11,62.34,63.16,60.75,61.63,32711722
2017-01-12,62.53,63.24,62.12,62.21,24885363
2017-01-13,62.33,62.68,62.1,62.34,9969105
2017-01-17,61.92,62.07,61.2,61.48,10592686
2017-01-18,61.38,61.78,61.08,61.17,8131662
2017-01-19,61.05,61.08,60.07,60.33,11397928
2017-01-20,62.4,62.92,62.15,62.53,25240347
2017-01-23,61.81,62.4,61.63,61.81,10201696
2017-01-24,61.59,61.69,60.73,61.21,10487452
2017-01-25,61.32,61.38,60.76,61.08,14556969
2017-01-26,61.02,61.36,60.54,61.2,12707468
2017-01-27,61.38,61.99,61.3,61.75,6653211
2017-01-30,61.52,61.71,60.92,61.43,7853564
2017-01-31,61.06,62.24,60.92,61.99,9821054
2017-02-01,62.06,62.27,61.56,62.1,11018765
2017-02-02,62.64,64.21,62.53,64.18,18990180
2017-02-03,63.86,64.33,63.27,64.29,11650528
2017-02-06,63.92,64.95,63.9,64.94,9158767
2017-02-07,64.76,64.93,64.05,64.2,8435269
2017-02-08,63.9,64.48,63.83,64.32,5906828
2017-02-09,64.34,64.82,64.3,64.39,7052880
2017-02-10,64.32,64.57,63.96,64.15,8531370
2017-02-13,64.25,64.83,64.22,64.77,7151139
2017-02-14,64.64,65.72,64.43,65.66,10142722
2017-02-15,64.9,65.87,64.85,65.16,17807287
2017-02-16,65.14,65.41,64.46,65.26,12346265
2017-02-17,65.2,65.56,64.86,65.39,9048256
2017-02-21,64.9,65.78,64.9,65.48,7386072
2017-02-22,65.5,65.75,65.09,65.29,8679633
2017-02-23,65.52,66.11,65.34,65.85,6855571
2017-02-24,65.65,66.16,65.63,66.16,8444253
2017-02-27,65.78,65.94,65.56,65.85,7134489
2017-02-28,65.81,66.15,65.65,65.87,7740472
2017-03-01,66.07,66.8,65.89,66.21,10680729
2017-03-02,66.38,66.58,66.0,66.08,8647730
2017-03-03,65.86,66.62,65.81,66.58,8322960
2017-03-06,66.08,66.78,65.9,66.47,8687456
2017-03-07,65.43,66.31,65.19,65.96,8328744
2017-03-08,65.96,66.12,65.27,65.8,8418318
2017-03-09,65.97,66.03,65.52,65.89,7735152
