Date,Open,High,Low,Close,Volume
2017-01-03,81.59,82.08,81.05,81.32,545814
2017-01-04,81.28,82.01,81.23,81.96,651822
2017-01-05,81.69,82.23,81.51,81.66,394756
2017-01-06,81.52,82.4,81.43,82.38,515856
2017-01-09,82.03,82.25,81.55,81.73,489648
2017-01-10,81.72,82.33,81.42,82.26,594588
2017-01-11,82.06,82.75,81.89,82.75,468967
2017-01-12,82.76,82.76,81.63,82.32,557614
2017-01-13,82.45,82.71,82.28,82.63,350637
2017-01-17,82.45,82.45,81.41,81.55,553686
2017-01-18,81.0,81.16,80.21,81.08,741953
2017-01-19,80.95,81.48,80.2,80.92,609857
2017-01-20,81.27,81.52,80.76,81.36,500418
2017-01-23,81.23,81.48,80.85,81.18,508975
2017-01-24,81.38,82.21,81.25,82.17,466898
2017-01-25,82.5,83.02,82.42,82.69,455029
2017-01-26,82.63,82.72,82.25,82.53,296103
2017-01-27,82.21,82.79,82.13,82.68,362377
2017-01-30,82.63,82.76,82.23,82.74,362622
2017-01-31,83.0,83.0,81.95,82.64,795284
2017-02-01,82.63,82.92,81.43,81.76,544253
2017-02-02,81.53,82.21,81.31,82.15,532053
2017-02-03,82.8,83.52,82.68,83.52,542276
2017-02-06,83.18,83.32,82.95,83.27,362940
2017-02-07,83.27,83.28,82.9,83.01,471153
2017-02-08,82.88,83.76,82.81,83.61,349742
2017-02-09,82.15,84.11,82.15,84.07,571983
2017-02-10,84.28,84.69,83.77,84.52,350568
2017-02-13,84.99,85.23,84.63,84.96,407468
2017-02-14,84.8,85.1,84.69,85.09,448392
2017-02-15,84.14,84.49,83.39,83.77,762583
2017-02-16,84.08,84.99,83.53,84.27,526252
2017-02-17,84.28,84.9,84.07,84.9,645421
2017-02-21,84.8,85.42,84.16,85.19,1201233
2017-02-22,85.44,87.4,81.9,82.23,2245503
2017-02-23,82.47,83.71,82.4,82.84,1144253
2017-02-24,82.93,84.0,82.8,83.95,1052511
2017-02-27,83.62,83.84,83.27,83.79,573321
2017-02-28,83.72,83.81,82.78,82.92,863089
2017-03-01,83.55,84.49,83.26,84.32,765880
2017-03-02,84.18,84.46,83.37,83.67,468687
2017-03-03,83.84,84.15,83.33,83.95,509602
2017-03-06,83.68,83.93,82.84,82.87,958971
2017-03-07,82.62,83.15,81.53,81.84,797095
2017-03-08,81.59,82.0,80.52,80.71,1415722
2017-03-09,80.84,80.87,79.71,80.05,1014491
2017-03-10,80.36,80.43,79.76,79.94,976798
2017-03-13,80.1,80.2,79.36,79.76,884117
2017-03-14,79.51,79.66,79.09,79.35,779455
2017-03-15,79.59,80.19,79.38,80.07,943320
2017-03-16,79.9,80.66,79.9,80.35,1501054
2017-03-17,80.65,81.27,80.09,81.19,1313804
2017-03-20,80.94,81.1,80.48,80.95,1233023
2017-03-21,81.08,81.39,79.59,79.63,884344
2017-03-22,79.86,80.61,79.43,80.03,987627
2017-03-23,80.27,80.56,79.69,79.96,907071
2017-03-24,80.18,80.49,79.7,79.71,971840
2017-03-27,79.36,79.97,79.17,79.68,788689
2017-03-28,79.39,80.37,79.24,80.06,592919
2017-03-29,79.78,80.47,79.61,80.45,740693
2017-03-30,80.41,80.95,80.04,80.79,1318957
2017-03-31,80.82,81.6,80.59,81.14,861919
2017-04-03,81.06,81.29,79.36,79.84,1019495
2017-04-04,80.01,80.64,79.63,79.95,666102
2017-04-05,79.98,80.34,79.43,79.45,1174098
2017-04-06,79.46,79.82,79.13,79.5,958297
2017-04-07,79.41,79.79,79.25,79.29,732832
2017-04-10,79.31,79.87,79.31,79.47,558685
2017-04-11,79.27,79.64,78.81,79.63,976414
2017-04-12,79.17,79.74,78.69,79.24,561869
2017-04-13,79.25,79.65,79.11,79.11,571834
2017-04-17,79.48,80.08,79.48,80.07,592954
2017-04-18,79.71,80.8,79.71,80.63,527933
2017-04-19,80.98,81.27,80.55,80.77,611466
2017-04-20,81.1,81.62,81.01,81.37,647004
2017-04-21,81.44,81.9,81.31,81.65,460805
2017-04-24,82.42,82.81,82.14,82.66,615620
2017-04-25,82.87,83.29,82.58,82.97,549978
2017-04-26,82.86,83.69,82.84,83.18,779191
2017-04-27,83.23,83.68,82.88,83.15,597066
2017-04-28,83.15,83.15,82.55,82.81,754313
2017-05-01,83.0,83.4,82.44,82.77,1193824
2017-05-02,82.87,83.28,82.06,82.18,1195712
2017-05-03,76.55,79.01,76.5,76.75,4077505
2017-05-04,76.69,78.43,75.6,78.01,2582126
2017-05-05,78.81,79.77,78.44,79.76,1329700
2017-05-08,79.77,80.06,79.13,79.3,1141567
2017-05-09,79.04,79.5,79.04,79.26,878820
2017-05-10,79.06,79.24,78.43,78.7,1008172
2017-05-11,78.34,78.64,77.72,78.28,712593
2017-05-12,78.15,78.52,77.92,78.1,782943
2017-05-15,78.15,79.04,78.15,78.97,1103933
2017-05-16,79.0,79.12,78.59,78.82,804636
2017-05-17,78.48,79.01,78.41,78.5,1563994
2017-05-18,78.63,79.22,78.22,78.52,912440
2017-05-19,78.63,79.57,78.29,79.41,1108170
2017-05-22,79.39,79.94,79.34,79.91,660336
2017-05-23,80.0,80.02,79.34,79.52,750747
2017-05-24,79.77,80.44,79.69,80.41,988641
2017-05-25,80.58,81.61,80.39,81.18,1025144
2017-05-26,81.2,81.52,80.52,80.55,815426
2017-05-30,80.21,81.24,80.08,81.05,765461
2017-05-31,81.26,81.44,80.38,80.89,818033
2017-06-01,81.05,81.5,80.82,81.17,984984
2017-06-02,81.42,81.89,80.9,81.86,895322
2017-06-05,81.83,82.21,81.45,81.47,904694
2017-06-06,81.21,81.46,80.54,80.67,521363
2017-06-07,81.05,81.06,80.03,80.74,629170
2017-06-08,80.58,80.89,80.07,80.38,528133
2017-06-09,80.39,80.51,79.89,80.07,521868
2017-06-12,79.86,81.54,79.86,81.5,778445
2017-06-13,81.42,82.6,81.42,82.42,962396
2017-06-14,82.57,83.02,82.44,82.97,800010
2017-06-15,82.61,83.62,82.61,83.25,989034
2017-06-16,82.9,83.42,82.28,83.14,1427415
2017-06-19,83.35,83.91,83.12,83.78,657099
2017-06-20,83.47,83.92,83.24,83.91,828090
2017-06-21,83.91,84.18,83.54,84.06,1112134
2017-06-22,84.11,84.12,83.01,83.03,951716
2017-06-23,83.09,83.09,82.14,82.36,1870915
2017-06-26,82.68,83.55,82.62,83.18,778294
2017-06-27,83.02,83.15,82.3,82.82,903436
2017-06-28,83.03,84.0,82.68,83.96,741460
2017-06-29,83.82,83.86,82.99,83.36,1062417
2017-06-30,83.91,84.68,83.54,84.37,982137
2017-07-03,84.87,84.96,84.15,84.17,507213
2017-07-05,84.22,84.54,83.92,84.29,781014
2017-07-06,83.74,83.86,83.38,83.48,830306
2017-07-07,83.48,83.86,83.38,83.65,1077724
2017-07-10,83.63,83.69,83.32,83.45,769602
2017-07-11,83.48,83.51,82.94,83.48,494821
2017-07-12,84.01,84.62,83.96,84.55,601911
2017-07-13,84.4,84.55,83.56,84.4,508479
